crisis_gap_eur,crisis_tau,crisis_theta,full_gap_eur,full_tau,full_theta
10297.23525271751,0.14177292046144505,1.1651927838698266,22247.676300556865,0.24581127045482207,1.3259280612732856
16754.226798575837,0.1338748495788207,1.1545675581799235,21022.697645366658,0.24273224808103103,1.3205368873373131
4470.562075374648,0.05,1.0526315789473684,22879.58225680981,0.2785832677993508,1.3861613618934856
644.1991459317505,0.05,1.0526315789473684,22205.064495797735,0.2329760036874701,1.3037401760668543
7688.96456463309,0.08732309545317678,1.095677994061366,18690.177818116732,0.2092780458647037,1.26466704860062
3530.0041688820347,0.05,1.0526315789473684,21675.222298587672,0.2638375864694763,1.3583958941942595
9026.701946621295,0.11596842744383727,1.1311813186813187,23359.510079824366,0.2683795985472364,1.3668290250166897
8733.725216758903,0.15887290167865709,1.18888096935139,16829.017207266297,0.22231058046293437,1.2858603638908563
17435.130674880464,0.19358741681790684,1.2400600150037508,18647.27651480632,0.2132714344799352,1.2710864252640335
14313.63967199158,0.1620078148482116,1.1933285509325682,21362.87096910458,0.2415561886074539,1.3184892341120733
6932.166803156957,0.07101843457237837,1.0764476252439819,16930.723510048818,0.21445843486630756,1.2730071130352072
7664.368442108389,0.07518115942028984,1.0812928501469148,20798.964232120663,0.23333083149482556,1.3043435696648218
8200.63201713562,0.05,1.0526315789473684,18686.352460585535,0.20323822188888097,1.2550802855662797
3002.5127390795387,0.05,1.0526315789473684,19763.34816648625,0.23721881540731757,1.3109919596849915
9016.899174448103,0.13086642599277978,1.150571131879543,18267.988377505913,0.2547693122009895,1.3418663728857354
9478.167636995204,0.12291855888586135,1.1401449775629962,17800.82756911125,0.2139745462760516,1.2722234315215946
1378.0516991727054,0.05,1.0526315789473684,14152.072720290162,0.17545975597081542,1.212797079634848
10921.349724184722,0.13861386138613865,1.160919540229885,17629.959861368872,0.20493472628932294,1.257758366596575
4804.20865737088,0.05,1.0526315789473684,16786.259776673745,0.20990828043767482,1.2656758389443121
9999.955633373,0.12931293129312935,1.1485182632667128,20008.723570153117,0.22725599990454412,1.2940896336645404
8245.539858945645,0.06642402183803459,1.071150097465887,25195.34357170388,0.257870258608583,1.3474732842873307
3521.4466280895285,0.05,1.0526315789473684,18335.11351710325,0.2191112099777717,1.2805920801751227
3878.362551302649,0.05,1.0526315789473684,24861.162254722323,0.27485538024246164,1.379035261041257
12178.938688280992,0.1267392619479734,1.145133356425355,18711.55103446031,0.2180178220444636,1.2788015228358058
9431.239650903735,0.09921355111917725,1.1101410342511753,17634.281390947755,0.2325940080379999,1.3030912065767626
6013.309459760319,0.05,1.0526315789473684,18845.399438476656,0.2513856137962936,1.3358012061070499
5749.456122350413,0.05,1.0526315789473684,16599.238114194013,0.20589192875887127,1.259274444140932
25396.07068376988,0.20791779993955883,1.2624952308279282,24225.62879395252,0.26332217894681914,1.3574455093141864
5305.715427284595,0.06442831215970962,1.0688651794374393,13410.348868219648,0.19680156822209519,1.2450223511847112
5362.888620696496,0.10212638514525307,1.1137424949966646,17581.576186362654,0.19878093300682032,1.2480981059934166
5319.218616652768,0.05,1.0526315789473684,18436.777766994666,0.20722525074039297,1.2613923449680078
3529.1485774121247,0.05,1.0526315789473684,24268.145360533148,0.24742550882309286,1.3287721172108273
9751.878748875577,0.12102102102102101,1.1376836351212845,19021.704881319776,0.23786611701185859,1.3121054217918293
11583.512927528936,0.13812993321190042,1.1602676998943289,14092.192310413811,0.2098031210635846,1.2655074028462048
5007.826993260998,0.12927641537995763,1.1484700973574409,23102.999390031677,0.24473113254852163,1.324031802574259
8046.891690411139,0.12650966183574877,1.1448323539578291,19537.405496262945,0.27138593823764146,1.3724687080307207
2949.360769922845,0.05,1.0526315789473684,21986.18895939924,0.2239322631925548,1.2885473169052972
6153.961197417229,0.06079854809437387,1.0647342995169082,23983.2262241696,0.27010408059472146,1.370058351353441
1635.784065454267,0.05,1.0526315789473684,20798.510237350594,0.225389857877078,1.2909719943239668
7103.557119524572,0.05590812934421276,1.0592189500640206,22463.06740985578,0.24288726503707506,1.3208072639921569
4557.553167116363,0.08280254777070063,1.0902777777777777,23757.874228142668,0.256509577802605,1.345007239023319
-814.2389460322447,0.05,1.0526315789473684,17370.809025800787,0.21225502838860874,1.269446376730816
